outletId,name,slug,aliases,countryId,cityId,address,latitude,longitude,openingHours,heroImage,galleryImages,storesCountText,rating,reviewCount,services,taxFreeAvailable,websiteUrl,centerMapUrl,googleMapsUrl,appleMapsUrl,yandexMapsUrl,status,cityCenterDistanceKm,cityCenterInfo,airports,distanceBasis,metadataVerifiedAt,airportDistanceKm,taxFreeOfficeInfo,outletName,restaurants,parking,nearby,officialWebsite,vatRate,minimumTaxFreeSpend,phone,email,estimatedRefundRate,taxFreeOperator,airportInfoText,cityCenterInfoText
hede-fashion-outlet,Hede Fashion Outlet,hede-fashion-outlet,,sweden,gothenburg,"Kungsparksvägen 80, 434 39 Kungsbacka, Sweden",57.5146,12.0766,Monday - Sunday 10:00 - 19:00; special opening hours may vary,,[],Over 150 fashion and lifestyle brands,0,0,"[""Parking"",""Public transport"",""Tourist Information Centre"",""Electric car charger"",""Accessibility"",""Gift cards"",""Tax Free"",""Pets"",""Umbrella""]",false,https://www.hedefashionoutlet.se/en,,https://www.google.com/maps/search/?api=1&query=Hede%20Fashion%20Outlet%2C%20Kungsparksv%C3%A4gen%2080%2C%20434%2039%20Kungsbacka%2C%20Sweden,http://maps.apple.com/?q=Hede%20Fashion%20Outlet%2C%20Kungsparksv%C3%A4gen%2080%2C%20434%2039%20Kungsbacka%2C%20Sweden,https://yandex.com/maps/?text=Hede%20Fashion%20Outlet%2C%20Kungsparksv%C3%A4gen%2080%2C%20434%2039%20Kungsbacka%2C%20Sweden,active,25,"{""name"":""Gothenburg City Centre"",""distanceKm"":25,""recommendedRoute"":""Use Västtrafik rail to Hede Station plus a short walk, the official seasonal shuttle when operating, or drive via E6.""}","[{""code"":""GOT"",""name"":""Gothenburg Landvetter Airport"",""distanceKm"":48}]",,,48,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Diné"",""Espresso House"",""Mena Mano"",""Triumfglass - Ice Cream Truck""]",Parking and route information is available on the official centre website.,[],,25,200 SEK,,,14,Not officially verified,,
foxtown-factory-stores,FoxTown Factory Stores,foxtown-factory-stores,,switzerland,mendrisio,"Via Angelo Maspoli 18, 6850 Mendrisio, Switzerland",45.8653,8.9802,"Daily 11:00 - 19:00; closed 1 Jan, Easter Sunday, 1 Aug, 25-26 Dec",,[],Over 160 stores and 250 brands,0,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Wi-Fi"",""Gift Cards"",""ATM"",""Accessibility"",""EV Charging"",""Personal Shopping"",""Tailor's Store"",""Cloakroom"",""Powerbank Rental"",""Tourist InfoPoint""]",true,https://www.foxtown.com/en/homepage,,https://www.google.com/maps/search/?api=1&query=FoxTown%20Factory%20Stores%2C%20Via%20Angelo%20Maspoli%2018%2C%206850%20Mendrisio%2C%20Switzerland,http://maps.apple.com/?q=FoxTown%20Factory%20Stores%2C%20Via%20Angelo%20Maspoli%2018%2C%206850%20Mendrisio%2C%20Switzerland,https://yandex.com/maps/?text=FoxTown%20Factory%20Stores%2C%20Via%20Angelo%20Maspoli%2018%2C%206850%20Mendrisio%2C%20Switzerland,active,1,"{""name"":""Mendrisio City Centre"",""distanceKm"":1,""recommendedRoute"":""Walk or take local transport from Mendrisio station; FoxTown is directly connected to the station and close to the Mendrisio motorway exit.""}","[{""code"":""LUG"",""name"":""Lugano Airport"",""distanceKm"":23},{""code"":""MXP"",""name"":""Milan Malpensa Airport"",""distanceKm"":55}]",,,23,"Eligible non-Swiss residents can request tax-free forms at participating stores for purchases of at least CHF 300. Planet lists a refund point at TiChange, Via Angelo Maspoli 18, open daily 11:00 - 19:00, accepting domestic Tax Free forms with and without Customs stamp and international Tax Free forms with Customs stamp.",,"[""Braceria Elvetica Bistrot"",""Chalet Suisse"",""Fashion Caffe"",""Il Caffè"",""La Focacceria della Corte"",""Latte Macchiato"",""Maui Poke"",""Spaghetti Store"",""The Asian""]","1,800 parking spaces; EV charging available.",[],,8.1,300 CHF,,,5.5,Global Blue / Planet Tax Free / TiChange,,
landquart-fashion-outlet,Landquart Fashion Outlet,landquart-fashion-outlet,,switzerland,landquart,"Alpenblick 5, 7302 Landquart, Switzerland",46.9672,9.558,Daily 10:00 - 19:00,,[],Over 160 fashion and lifestyle brands in more than 80 stores,0,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Wi-Fi"",""Gift Cards"",""ATM"",""Accessibility"",""EV Charging"",""Luggage Storage"",""Park & Rail"",""Miles & More"",""Contemplation Room"",""Dogs Welcome""]",false,https://www.landquartfashionoutlet.ch/en,,https://www.google.com/maps/search/?api=1&query=Landquart%20Fashion%20Outlet%2C%20Alpenblick%205%2C%207302%20Landquart%2C%20Switzerland,http://maps.apple.com/?q=Landquart%20Fashion%20Outlet%2C%20Alpenblick%205%2C%207302%20Landquart%2C%20Switzerland,https://yandex.com/maps/?text=Landquart%20Fashion%20Outlet%2C%20Alpenblick%205%2C%207302%20Landquart%2C%20Switzerland,active,1,"{""name"":""Landquart station / village centre"",""distanceKm"":1,""recommendedRoute"":""Walk from Landquart station or use the centre's Park & Rail and rail benefit options.""}","[{""code"":""ZRH"",""name"":""Zurich Airport"",""distanceKm"":110}]",,,110,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""All about Crêpe"",""Coffee Fellows"",""Five Guys"",""Gondola Café"",""Hot Biron"",""Margaux Restaurant"",""Starbucks"",""Subway""]","1,550 parking spaces directly at the centre, including EV charging stations and parking for motorhomes and campers.",[],,8.1,300 CHF,,,5.5,Not officially verified,,
fashion-fish-factory-outlet,FASHION FISH,fashion-fish-factory-outlet,,switzerland,schoenenwerd,"Parkstrasse 1, 5012 Schönenwerd, Switzerland",47.3718,8.0012,Mon-Fri 10:00 - 18:30; Sat 10:00 - 18:00; Sun closed,,[],Over 45 different stores,0,0,"[""Parking"",""Restaurants & Cafes"",""Guest Services"",""Accessibility"",""EV Charging"",""Infodesk"",""Lockers"",""Dogs Welcome"",""Shipping of Purchases"",""Barrier-Free Toilets"",""Changing Table""]",true,https://www.fashionfish.ch/en/,,https://www.google.com/maps/search/?api=1&query=Fashion%20Fish%2C%20Parkstrasse%201%2C%205012%20Sch%C3%B6nenwerd%2C%20Switzerland,http://maps.apple.com/?q=Fashion%20Fish%2C%20Parkstrasse%201%2C%205012%20Sch%C3%B6nenwerd%2C%20Switzerland,https://yandex.com/maps/?text=Fashion%20Fish%2C%20Parkstrasse%201%2C%205012%20Sch%C3%B6nenwerd%2C%20Switzerland,active,1,"{""name"":""Schönenwerd station / village centre"",""distanceKm"":1,""recommendedRoute"":""Fashion Fish is located right next to Schönenwerd train station; by car, use the A1/A2 motorways and the Aarau West exit.""}","[{""code"":""ZRH"",""name"":""Zurich Airport"",""distanceKm"":55},{""code"":""BSL"",""name"":""EuroAirport Basel Mulhouse Freiburg"",""distanceKm"":65}]",,,55,Fashion Fish publishes Bally Tax Free conditions for eligible escorted foreign tour groups; general Swiss tax-free purchases require at least CHF 300 and export validation. No general on-site tax-free office was verified.,,"[""Restaurant Grano"",""Foodtruck""]",Outdoor parking and an underground parking garage are available; parking is chargeable across the site. Two EV charging stations are located in front of FASHION FISH base.,[],,8.1,300 CHF,,,5.5,Bally Tax Free for eligible escorted foreign tour groups / participating stores where available,,
viaport-asia-outlet-shopping,Viaport Asia Outlet Shopping,viaport-asia-outlet-shopping,"[""Viaport Asia"",""ViaPort Outlet""]",turkey,istanbul,"Yenişehir Mahallesi, Dedepaşa Caddesi No:19, 34912 Pendik, İstanbul, Türkiye",40.9296,29.3124,Daily 10:00–22:00,,[],250 stores,0,0,"[""Free Parking"",""Baby Care Room"",""Medical Room"",""ATM"",""Wheelchair"",""Lost Property"",""Valet"",""Information Desk"",""Prayer Room"",""Taxi Stand""]",false,https://www.viaport.com.tr/,,"https://www.google.com/maps/search/?api=1&query=40.9296,29.3124","https://maps.apple.com/?ll=40.9296,29.3124&q=Viaport%20Asia%20Outlet%20Shopping","https://yandex.com/maps/?ll=29.3124,40.9296&z=16&text=Viaport%20Asia%20Outlet%20Shopping",active,32,"{""name"":""Istanbul City Centre (approximate straight-line distance)"",""distanceKm"":32}","[{""code"":""SAW"",""name"":""Sabiha Gökçen International Airport (approximate straight-line distance)"",""distanceKm"":5}]",,,5,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,[],"Official outlet information states that Viaport Asia has free parking with capacity for approximately 4,000 vehicles.",,,,,,,,,,
212-outlet,212 Outlet,212-outlet,"[""212 Istanbul Power Outlet""]",turkey,istanbul,"Taşocağı Yolu Caddesi No:5, 34218 Mahmutbey, Bağcılar, İstanbul, Türkiye",41.0718,28.8035,,,[],,0,0,"[""Free Parking"",""Baby Care Room"",""Children’s Play Area"",""Disabled Access"",""Disabled Restroom"",""Medical Room"",""Prayer Room""]",false,https://212outlet.com/en/contact/,,"https://www.google.com/maps/search/?api=1&query=41.0718,28.8035","https://maps.apple.com/?ll=41.0718,28.8035&q=212%20Outlet","https://yandex.com/maps/?ll=28.8035,41.0718&z=16&text=212%20Outlet",active,15,"{""name"":""Istanbul City Centre (approximate straight-line distance)"",""distanceKm"":15}","[{""code"":""IST"",""name"":""Istanbul Airport (approximate straight-line distance)"",""distanceKm"":27}]",,,27,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,[],"Official outlet information states that 212 Outlet provides free indoor parking with capacity for approximately 3,500 vehicles.",,,,,,,,,,
olivium-outlet-center,Olivium Outlet Center,olivium-outlet-center,"[""Olivium Outlet""]",turkey,istanbul,"Prof. Dr. Muammer Aksoy Cad. No:30, Zeytinburnu, İstanbul, Türkiye",40.9908,28.9102,Daily 10:00–22:00,,[],129 stores,0,0,"[""ATM"",""Baby Care Room"",""Information Desk"",""Prayer Room"",""Lost Property"",""Medical Room"",""Wheelchair"",""Tailor"",""Shoe Shine"",""Dry Cleaning"",""Currency Exchange"",""Car Wash""]",false,https://www.olivium.com.tr/tr/,,"https://www.google.com/maps/search/?api=1&query=40.9908,28.9102","https://maps.apple.com/?ll=40.9908,28.9102&q=Olivium%20Outlet%20Center","https://yandex.com/maps/?ll=28.9102,40.9908&z=16&text=Olivium%20Outlet%20Center",active,5,"{""name"":""Istanbul City Centre (approximate straight-line distance)"",""distanceKm"":5}","[{""code"":""IST"",""name"":""Istanbul Airport (approximate straight-line distance)"",""distanceKm"":33}]",,,33,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,[],,,,,,,,,,,
starcity-outlet,StarCity Outlet,starcity-outlet,,turkey,istanbul,"Yenibosna Merkez Mahallesi, Değirmenbahçe Caddesi No:34, 34197 Bahçelievler, İstanbul, Türkiye",40.9947,28.8224,Daily 10:00–22:00,,[],,0,0,"[""Emergency Medical Unit"",""Free Parking"",""ATM"",""Baby Stroller"",""Baby Care Room"",""Children’s Play Area"",""Information Desk"",""Currency Exchange"",""Pharmacy"",""EV Charging"",""Prayer Room"",""Lost Property"",""Motorcycle Parking"",""Disabled Parking"",""Tax Free"",""Wheelchair"",""Free Wi-Fi"",""Tailor"",""Hairdresser"",""Gym""]",true,https://www.starcity.com.tr/,,"https://www.google.com/maps/search/?api=1&query=40.9947,28.8224","https://maps.apple.com/?ll=40.9947,28.8224&q=StarCity%20Outlet","https://yandex.com/maps/?ll=28.8224,40.9947&z=16&text=StarCity%20Outlet",active,14,"{""name"":""Istanbul City Centre (approximate straight-line distance)"",""distanceKm"":14}","[{""code"":""IST"",""name"":""Istanbul Airport (approximate straight-line distance)"",""distanceKm"":30}]",,,30,Official StarCity services state that Tax Free processing is available at the information desk near the Starbucks entrance daily from 10:00 to 22:00.,,[],,,,,,,,,,,
venezia-mega-outlet,Venezia Mega Outlet,venezia-mega-outlet,"[""Venezia Mega Outlet AVM""]",turkey,istanbul,"Karadeniz Mahallesi, Eski Edirne Asfaltı Caddesi No:408, 34250 Gaziosmanpaşa, İstanbul, Türkiye",41.0774,28.8579,,,[],,0,0,"[""ATM"",""Baby Care Room"",""Information Desk"",""Prayer Room"",""Lost Property"",""Medical Room"",""Taxi Stand""]",false,https://www.veneziamegaoutlet.com/,,"https://www.google.com/maps/search/?api=1&query=41.0774,28.8579","https://maps.apple.com/?ll=41.0774,28.8579&q=Venezia%20Mega%20Outlet","https://yandex.com/maps/?ll=28.8579,41.0774&z=16&text=Venezia%20Mega%20Outlet",active,12,"{""name"":""Istanbul City Centre (approximate straight-line distance)"",""distanceKm"":12}","[{""code"":""IST"",""name"":""Istanbul Airport (approximate straight-line distance)"",""distanceKm"":26}]",,,26,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,[],,,,,,,,,,,
optimum-premium-outlet-istanbul,Optimum Premium Outlet,optimum-premium-outlet-istanbul,"[""Istanbul Optimum"",""Optimum Outlet Istanbul""]",turkey,istanbul,"Yenisahra Mahallesi, Elibol Sokak No:2/B, 34746 Ataşehir, İstanbul, Türkiye",40.9895,29.0962,,,[],163 stores,0,0,"[""Baby Stroller""]",false,https://optimumistanbul.com/tr/,,"https://www.google.com/maps/search/?api=1&query=40.9895,29.0962","https://maps.apple.com/?ll=40.9895,29.0962&q=Optimum%20Premium%20Outlet","https://yandex.com/maps/?ll=29.0962,40.9895&z=16&text=Optimum%20Premium%20Outlet",active,11,"{""name"":""Istanbul City Centre (approximate straight-line distance)"",""distanceKm"":11}","[{""code"":""SAW"",""name"":""Sabiha Gökçen International Airport (approximate straight-line distance)"",""distanceKm"":19}]",,,19,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,[],,,,,,,,,,,
izmir-optimum,İzmir Optimum,izmir-optimum,"[""Izmir Optimum"",""Optimum Outlet İzmir""]",turkey,izmir,"Akçay Caddesi No:101, 35410 Gaziemir, İzmir, Türkiye",38.3242,27.1349,,,[],283 stores,0,0,[],false,https://izmiroptimum.com/en/contact,,"https://www.google.com/maps/search/?api=1&query=38.3242,27.1349","https://maps.apple.com/?ll=38.3242,27.1349&q=%C4%B0zmir%20Optimum","https://yandex.com/maps/?ll=27.1349,38.3242&z=16&text=%C4%B0zmir%20Optimum",active,10,"{""name"":""İzmir City Centre (approximate straight-line distance)"",""distanceKm"":10}","[{""code"":""ADB"",""name"":""İzmir Adnan Menderes Airport (approximate straight-line distance)"",""distanceKm"":4}]",,,4,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,[],,,,,,,,,,,
deepo-outlet-center,Deepo Outlet Center,deepo-outlet-center,"[""Deepo Outlet""]",turkey,antalya,"Altınova Sinan Mahallesi, Serik Caddesi No:309, 07170 Kepez, Antalya, Türkiye",36.9192,30.7945,Daily 10:00–22:30,,[],,0,0,[],false,http://www.deepo.com.tr/,,"https://www.google.com/maps/search/?api=1&query=36.9192,30.7945","https://maps.apple.com/?ll=36.9192,30.7945&q=Deepo%20Outlet%20Center","https://yandex.com/maps/?ll=30.7945,36.9192&z=16&text=Deepo%20Outlet%20Center",active,9,"{""name"":""Antalya City Centre (approximate straight-line distance)"",""distanceKm"":9}","[{""code"":""AYT"",""name"":""Antalya Airport (approximate straight-line distance)"",""distanceKm"":2}]",,,2,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,[],,,,,,,,,,,
dubai-outlet-mall,Dubai Outlet Mall,dubai-outlet-mall,,united-arab-emirates,dubai,"Dubai Outlet Mall, Dubai Al-Ain Road (Route 66), Dubai, UAE",25.06669,55.404252,Sun-Thu 10:00 - 22:00; Fri-Sat 10:00 - 00:00. Ramadan and festive-season hours may vary; contact the mall for current timings.,,[],Over 340 stores,0,0,"[""ATM"",""Baby Care Room"",""Baby Changing Room"",""Baby Carts"",""Car Wash"",""Customer Services"",""Dedicated Toilets"",""First Aid Room"",""Free Wi-Fi"",""Gift Vouchers"",""Internet Cafes"",""Lost & Found Property"",""Lost Child Assistance"",""Luggage Storage"",""Mall Directory"",""Mobile Charging Stations"",""Money Exchange"",""Outlet Plus Card"",""Parking"",""Photo Studio"",""Prayer Room"",""Valet Parking"",""Wheelchair""]",false,https://dubaioutletmall.com/,,"https://www.google.com/maps/search/?api=1&query=25.06669,55.404252","https://maps.apple.com/?ll=25.06669,55.404252&q=Dubai%20Outlet%20Mall","https://yandex.com/maps/?ll=55.404252,25.06669&z=16&text=Dubai%20Outlet%20Mall",active,20,"{""name"":""Downtown Dubai / Burj Khalifa"",""distanceKm"":20}","[{""code"":""DXB"",""name"":""Dubai International Airport"",""distanceKm"":21},{""code"":""DWC"",""name"":""Al Maktoum International Airport"",""distanceKm"":31}]",,,21,,Dubai Outlet Mall,[],Dubai Outlet Mall's official FAQ states that plenty of customer parking spaces and ample parking facilities are available; the official services page also lists Parking Spots and Valet Parking.,,https://dubaioutletmall.com/,,,,,,,,
the-outlet-village,The Outlet Village,the-outlet-village,,united-arab-emirates,dubai,"The Outlet Village, Dubai Parks and Resorts, Jebel Ali, Dubai, United Arab Emirates",24.95813,55.0517,Mon-Thu 10:00 - 22:00; Fri-Sun 10:00 - 23:00. Public-holiday and seasonal hours may vary; check the official website for current timings.,,[],More than 100 premium labels and stores (500+ brands represented across the destination),0,0,"[""ATM"",""Baby Changing Room"",""Customer Service"",""Free Wi-Fi"",""Lost & Found"",""Parking"",""Prayer Room"",""Valet Parking"",""Wheelchair""]",true,https://theoutletvillage.ae/en,,"https://www.google.com/maps/search/?api=1&query=24.95813,55.0517","https://maps.apple.com/?ll=24.95813,55.0517&q=The%20Outlet%20Village","https://yandex.com/maps/?ll=55.0517,24.95813&z=16&text=The%20Outlet%20Village",active,48,"{""name"":""Downtown Dubai / Burj Khalifa"",""distanceKm"":48}","[{""code"":""DXB"",""name"":""Dubai International Airport"",""distanceKm"":54},{""code"":""DWC"",""name"":""Al Maktoum International Airport"",""distanceKm"":24}]",,,54,,The Outlet Village,[],The official visitor information lists parking and valet parking among the destination's services.,[],https://theoutletvillage.ae/en,,,,,,,,
yeoju-premium-outlets,Yeoju Premium Outlets,yeoju-premium-outlets,,south-korea,yeoju,"360, Myeongpum-ro, Yeoju-si, Gyeonggi-do, Republic of Korea",37.24136,127.61273,"May-Oct: daily 10:30 - 21:00; Nov-Apr: Mon-Thu 10:30 - 20:30, Fri-Sun and public holidays 10:30 - 21:00. Restaurants daily 11:00 - 21:00; restaurant last orders close 30 minutes before closing time. Some stores close 30 minutes early.",,[],,0,0,"[""Information Center"",""Stroller Rental"",""Wheelchair Rental"",""Tax-Free Shopping"",""Payment Methods"",""Free Circular Bus"",""Shinsegae Gift Certificates"",""ATM"",""Free Wi-Fi"",""Lockers"",""Clothing Alteration Service"",""Mini Train"",""Children’s Playground"",""Merry-go-round"",""Bounce Spin"",""emart24"",""Nursing Room"",""Electric Car Charging Station"",""Tesla Electric Car Charging Station"",""Premium Lounge"",""Premium Parking Zone"",""Art Museum Ryeo"",""Mobile Phone Charging"",""Lost and Found"",""Pet-Friendly Areas""]",true,https://premiumoutlets.co.kr/rpage/en/main/index/01,https://premiumoutlets.co.kr/assets/attach/download/store/1/map,https://www.google.com/maps/search/?api=1&query=Yeoju%20Premium%20Outlets%2C%20360%2C%20Myeongpum-ro%2C%20Yeoju-si%2C%20Gyeonggi-do%2C%20Republic%20of%20Korea,https://maps.apple.com/?q=Yeoju%20Premium%20Outlets&address=360%2C%20Myeongpum-ro%2C%20Yeoju-si%2C%20Gyeonggi-do%2C%20Republic%20of%20Korea,https://yandex.com/maps/?text=Yeoju%20Premium%20Outlets%2C%20360%2C%20Myeongpum-ro%2C%20Yeoju-si%2C%20Gyeonggi-do%2C%20Republic%20of%20Korea,active,7,"{""name"":""Yeoju"",""distanceKm"":7}","[{""code"":""ICN"",""name"":""Incheon"",""distanceKm"":106},{""code"":""GMP"",""name"":""Gimpo"",""distanceKm"":81}]",straight-line,2026-09-12,106,"Tax Refund is available only at participating stores marked GLOBAL TAX FREE, GLOBAL BLUE, NICE TAX FREE, or another eligible Tax Refund operator. On-site kiosks are located at the East Bus Stop and West Information Center. Minimum purchase: KRW 15,000. Downtown refund limit: KRW 6,000,000; immediate refund limit per purchase: KRW 1,000,000; total immediate refund limit during the stay: KRW 5,000,000. Eligibility, documentation, customs validation and export-within-three-months requirements apply.",,"[""Damanegi"",""Asojeong"",""Outback Steakhouse"",""Yilyilhyang"",""Five Guys Burgers"",""Gongcha"",""Loro a nook"",""BHC POP"",""Starbucks"",""Streetchurros"",""EGGDROP"",""Jackson Pizza"",""Knotted"",""Twitzel"",""TIN TIN Express"",""Bongwoori Soban"",""Saboten"",""Solsot"",""Shima Sushi"",""Onsen Tendon"",""LEEGANE"",""Taco Bell"",""The original Paldang kaljebi"",""Palseonsaeng"",""Pizzeriao"",""HALFF COFFEE"",""Hwanee Bansang"",""Hwasunbanjeom""]",,,,10,"KRW 15,000",,,,,,
